store,Product ID,Product Title,Brand,Unit,Quantity Per Case,State,City,District,Units_Sold,Unit_Price,Revenue,Cost,Profit,Customer_Rating,In_Stock,Date
Store #106,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,Washington,Seattle,District B,64,11.57,740.48,456.32,284.16,4.4,True,2024-09-19
Store #101,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,California,Los Angeles,District A,20,11.85,237.0,139.6,97.4,3.9,True,2024-03-29
Store #108,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Illinois,Chicago,District B,51,20.67,1054.17,640.05,414.12,3.9,True,2024-02-17
Store #102,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,California,San Francisco,District B,26,20.86,542.36,339.82,202.54,4.4,True,2024-12-08
Store #105,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,New York,New York,District A,113,16.09,1818.17,1137.91,680.26,4.4,True,2024-11-03
Store #110,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Texas,Houston,District C,17,19.52,331.84,211.82,120.02,4.1,False,2024-09-01
Store #102,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,California,San Francisco,District B,33,18.71,617.43,343.53,273.9,4.9,True,2024-08-04
Store #103,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,Texas,Austin,District C,62,2.74,169.88,102.92,66.96,3.9,True,2024-05-25
Store #110,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Texas,Houston,District C,106,19.35,2051.1,1325.0,726.1,4.9,True,2024-12-09
Store #105,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,New York,New York,District A,103,19.08,1965.24,1293.68,671.56,4.9,True,2024-07-11
Store #105,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,New York,New York,District A,84,2.69,225.96,139.44,86.52,4.0,True,2024-09-18
Store #107,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,Florida,Miami,District D,96,16.12,1547.52,907.2,640.32,4.6,True,2024-03-22
Store #109,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,California,San Diego,District A,133,16.74,2226.42,1545.46,680.96,4.7,True,2024-01-01
Store #107,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,Florida,Miami,District D,133,11.18,1486.94,827.26,659.68,4.3,True,2024-12-22
Store #107,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,Florida,Miami,District D,139,2.77,385.03,244.64,140.39,4.3,True,2024-03-18
Store #102,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,California,San Francisco,District B,23,3.88,89.24,60.26,28.98,4.5,True,2024-06-02
Store #104,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Texas,Dallas,District C,46,8.39,385.94,262.66,123.28,4.7,False,2024-12-04
Store #104,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,Texas,Dallas,District C,5,2.75,13.75,9.6,4.15,3.9,True,2024-07-27
Store #109,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,California,San Diego,District A,107,11.3,1209.1,815.34,393.76,3.8,True,2024-02-18
Store #105,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,New York,New York,District A,42,6.34,266.28,170.94,95.34,4.3,True,2024-09-10
Store #104,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,Texas,Dallas,District C,75,8.09,606.75,385.5,221.25,4.3,False,2024-05-28
Store #108,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,Illinois,Chicago,District B,137,8.17,1119.29,658.97,460.32,4.4,True,2024-02-03
Store #101,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,California,Los Angeles,District A,5,11.91,59.55,36.9,22.65,4.5,False,2024-10-04
Store #102,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,California,San Francisco,District B,110,2.79,306.9,214.5,92.4,4.7,True,2024-05-18
Store #110,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,Texas,Houston,District C,101,16.71,1687.71,1066.56,621.15,4.5,True,2024-07-20
Store #104,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,Texas,Dallas,District C,106,8.66,917.96,580.88,337.08,4.2,True,2024-10-24
Store #110,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,Texas,Houston,District C,28,6.38,178.64,113.96,64.68,5.0,True,2024-12-18
Store #101,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,California,Los Angeles,District A,39,4.08,159.12,103.74,55.38,3.9,True,2024-03-04
Store #108,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Illinois,Chicago,District B,102,8.3,846.6,471.24,375.36,3.9,True,2024-05-06
Store #107,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Florida,Miami,District D,63,20.65,1300.95,820.26,480.69,4.7,True,2024-02-01
Store #104,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Texas,Dallas,District C,68,6.23,423.64,278.12,145.52,4.0,True,2024-06-09
Store #105,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,New York,New York,District A,19,7.89,149.91,82.65,67.26,3.8,True,2024-07-09
Store #110,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,Texas,Houston,District C,81,6.51,527.31,336.15,191.16,4.0,True,2024-03-10
Store #107,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Florida,Miami,District D,75,6.47,485.25,321.0,164.25,4.5,True,2024-12-15
Store #108,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Illinois,Chicago,District B,88,6.47,569.36,335.28,234.08,3.8,True,2024-01-26
Store #105,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,New York,New York,District A,98,7.98,782.04,482.16,299.88,4.4,False,2024-08-04
Store #108,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,Illinois,Chicago,District B,61,6.29,383.69,240.34,143.35,4.5,True,2024-06-12
Store #104,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Texas,Dallas,District C,108,8.29,895.32,597.24,298.08,4.8,True,2024-05-12
Store #107,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Florida,Miami,District D,79,7.63,602.77,367.35,235.42,4.2,True,2024-12-24
Store #104,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,Texas,Dallas,District C,113,4.34,490.42,283.63,206.79,4.0,True,2024-01-05
Store #108,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Illinois,Chicago,District B,126,6.17,777.42,443.52,333.9,4.2,False,2024-09-01
Store #101,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,California,Los Angeles,District A,50,3.9,195.0,136.0,59.0,3.9,True,2024-02-10
Store #109,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,California,San Diego,District A,137,6.58,901.46,630.2,271.26,3.8,True,2024-09-30
Store #109,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,California,San Diego,District A,126,4.53,570.78,398.16,172.62,4.4,True,2024-02-25
Store #109,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,California,San Diego,District A,25,15.47,386.75,247.25,139.5,4.9,True,2024-04-10
Store #101,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,California,Los Angeles,District A,39,6.81,265.59,162.24,103.35,4.1,True,2024-08-16
Store #107,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,Florida,Miami,District D,33,4.16,137.28,76.56,60.72,4.4,True,2024-03-16
Store #108,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Illinois,Chicago,District B,115,7.87,905.05,577.3,327.75,4.3,True,2024-04-26
Store #101,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,California,Los Angeles,District A,94,2.92,274.48,176.72,97.76,4.2,True,2024-10-10
Store #109,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,California,San Diego,District A,37,15.39,569.43,360.75,208.68,4.7,True,2024-06-07
Store #105,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,New York,New York,District A,17,7.62,129.54,89.59,39.95,4.1,True,2024-05-17
Store #105,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,New York,New York,District A,91,20.47,1862.77,1267.63,595.14,4.8,False,2024-08-27
Store #103,PID-1004,Greek Yogurt Plain 450g,AlpineDairy,Tub,12,Texas,Austin,District C,119,5.18,616.42,389.13,227.29,4.7,True,2024-03-19
Store #108,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Illinois,Chicago,District B,26,19.89,517.14,354.38,162.76,4.3,True,2024-11-13
Store #105,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,New York,New York,District A,47,19.97,938.59,520.76,417.83,4.8,True,2024-11-24
Store #107,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Florida,Miami,District D,23,20.79,478.17,288.42,189.75,3.8,True,2024-03-27
Store #102,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,California,San Francisco,District B,68,19.61,1333.48,784.72,548.76,4.7,True,2024-07-17
Store #107,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,Florida,Miami,District D,88,19.41,1708.08,1068.32,639.76,4.0,True,2024-04-27
Store #104,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Texas,Dallas,District C,83,7.6,630.8,428.28,202.52,4.8,True,2024-04-27
Store #102,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,California,San Francisco,District B,106,11.42,1210.52,757.9,452.62,4.4,False,2024-02-05
Store #107,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Florida,Miami,District D,76,7.79,592.04,407.36,184.68,4.9,True,2024-03-29
Store #107,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,Florida,Miami,District D,58,4.63,268.54,183.28,85.26,4.6,True,2024-09-29
Store #110,PID-1004,Greek Yogurt Plain 450g,AlpineDairy,Tub,12,Texas,Houston,District C,32,5.03,160.96,104.96,56.0,4.7,True,2024-08-18
Store #106,PID-1004,Greek Yogurt Plain 450g,AlpineDairy,Tub,12,Washington,Seattle,District B,36,5.1,183.6,113.4,70.2,4.4,True,2024-11-25
Store #109,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,California,San Diego,District A,113,8.9,1005.7,632.8,372.9,4.7,True,2024-07-16
Store #110,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,Texas,Houston,District C,85,4.48,380.8,249.9,130.9,4.8,False,2024-06-05
Store #108,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Illinois,Chicago,District B,69,19.74,1362.06,756.24,605.82,3.9,True,2024-03-11
Store #110,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,Texas,Houston,District C,69,11.12,767.28,437.46,329.82,4.0,True,2024-07-14
Store #104,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,Texas,Dallas,District C,46,19.03,875.38,512.9,362.48,4.8,True,2024-08-18
Store #102,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,California,San Francisco,District B,132,19.05,2514.6,1730.52,784.08,4.0,True,2024-12-03
Store #104,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,Texas,Dallas,District C,136,16.67,2267.12,1489.2,777.92,4.5,True,2024-09-21
Store #103,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,Texas,Austin,District C,34,3.8,129.2,75.48,53.72,4.9,False,2024-01-23
Store #109,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,California,San Diego,District A,116,6.21,720.36,401.36,319.0,3.8,True,2024-08-24
Store #110,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Texas,Houston,District C,128,20.42,2613.76,1484.8,1128.96,4.5,True,2024-10-12
Store #104,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Texas,Dallas,District C,28,7.82,218.96,150.64,68.32,4.1,True,2024-07-15
Store #106,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Washington,Seattle,District B,26,20.17,524.42,347.88,176.54,4.7,True,2024-05-04
Store #109,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,California,San Diego,District A,54,19.62,1059.48,647.46,412.02,5.0,True,2024-03-11
Store #102,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,California,San Francisco,District B,55,4.59,252.45,176.55,75.9,4.3,True,2024-01-02
Store #103,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,Texas,Austin,District C,76,4.69,356.44,247.0,109.44,4.5,True,2024-07-08
Store #102,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,California,San Francisco,District B,16,7.94,127.04,88.48,38.56,4.6,True,2024-01-11
Store #102,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,California,San Francisco,District B,105,4.16,436.8,259.35,177.45,3.9,False,2024-01-07
Store #104,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,Texas,Dallas,District C,119,6.52,775.88,437.92,337.96,4.5,True,2024-01-01
Store #110,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,Texas,Houston,District C,125,6.19,773.75,497.5,276.25,4.2,True,2024-11-12
Store #104,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Texas,Dallas,District C,56,6.16,344.96,197.12,147.84,4.4,True,2024-08-02
Store #110,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Texas,Houston,District C,104,6.36,661.44,442.0,219.44,4.4,True,2024-03-22
Store #109,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,California,San Diego,District A,35,11.46,401.1,280.35,120.75,4.6,True,2024-09-23
Store #110,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,Texas,Houston,District C,12,3.94,47.28,30.24,17.04,4.0,True,2024-07-05
Store #102,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,California,San Francisco,District B,101,18.08,1826.08,1167.56,658.52,4.0,True,2024-08-20
Store #103,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Texas,Austin,District C,96,6.26,600.96,417.6,183.36,4.4,True,2024-12-25
Store #103,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Texas,Austin,District C,82,6.59,540.38,341.94,198.44,3.8,True,2024-01-08
Store #110,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Texas,Houston,District C,23,8.22,189.06,114.31,74.75,4.4,True,2024-03-12
Store #102,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,California,San Francisco,District B,121,2.73,330.33,186.34,143.99,4.7,True,2024-09-06
Store #107,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,Florida,Miami,District D,24,18.22,437.28,284.64,152.64,4.8,True,2024-04-04
Store #105,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,New York,New York,District A,108,4.17,450.36,277.56,172.8,4.0,True,2024-11-07
Store #108,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Illinois,Chicago,District B,24,7.95,190.8,128.16,62.64,4.9,True,2024-09-19
Store #105,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,New York,New York,District A,73,8.84,645.32,365.0,280.32,4.5,True,2024-07-06
Store #106,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,Washington,Seattle,District B,86,2.77,238.22,148.78,89.44,3.8,True,2024-01-24
Store #103,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Texas,Austin,District C,5,8.16,40.8,22.55,18.25,4.7,False,2024-09-11
Store #107,PID-1004,Greek Yogurt Plain 450g,AlpineDairy,Tub,12,Florida,Miami,District D,92,5.24,482.08,333.96,148.12,4.4,True,2024-12-26
Store #103,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,Texas,Austin,District C,50,6.49,324.5,223.0,101.5,4.5,True,2024-08-28
Store #105,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,New York,New York,District A,27,4.48,120.96,78.3,42.66,4.9,True,2024-01-30
Store #103,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,Texas,Austin,District C,120,8.27,992.4,566.4,426.0,4.3,True,2024-05-14
Store #109,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,California,San Diego,District A,128,7.64,977.92,652.8,325.12,4.9,True,2024-01-04
Store #101,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,California,Los Angeles,District A,100,4.18,418.0,268.0,150.0,4.8,True,2024-02-29
Store #102,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,California,San Francisco,District B,85,19.36,1645.6,924.8,720.8,4.9,True,2024-02-14
Store #104,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,Texas,Dallas,District C,39,2.71,105.69,58.5,47.19,3.9,True,2024-01-28
Store #106,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Washington,Seattle,District B,6,20.9,125.4,73.8,51.6,4.6,True,2024-01-08
Store #102,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,California,San Francisco,District B,84,11.56,971.04,582.12,388.92,4.2,True,2024-10-20
Store #103,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,Texas,Austin,District C,124,18.83,2334.92,1479.32,855.6,4.1,True,2024-09-24
Store #106,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,Washington,Seattle,District B,70,15.64,1094.8,679.7,415.1,3.9,True,2024-10-31
Store #102,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,California,San Francisco,District B,41,19.9,815.9,473.55,342.35,4.2,True,2024-09-20
Store #104,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,Texas,Dallas,District C,14,8.28,115.92,64.54,51.38,4.2,True,2024-02-06
Store #110,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Texas,Houston,District C,51,6.02,307.02,210.12,96.9,4.1,True,2024-04-23
Store #106,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,Washington,Seattle,District B,139,2.86,397.54,268.27,129.27,4.2,True,2024-05-11
Store #107,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,Florida,Miami,District D,108,11.91,1286.28,896.4,389.88,4.3,True,2024-01-31
Store #108,PID-1004,Greek Yogurt Plain 450g,AlpineDairy,Tub,12,Illinois,Chicago,District B,61,5.55,338.55,236.68,101.87,4.9,True,2024-10-28
Store #109,PID-1004,Greek Yogurt Plain 450g,AlpineDairy,Tub,12,California,San Diego,District A,82,5.54,454.28,271.42,182.86,4.1,True,2024-10-07
Store #105,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,New York,New York,District A,17,6.18,105.06,58.65,46.41,4.8,True,2024-03-11
Store #101,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,California,Los Angeles,District A,119,6.37,758.03,456.96,301.07,4.2,True,2024-07-03
Store #104,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,Texas,Dallas,District C,7,19.17,134.19,84.7,49.49,4.2,True,2024-04-03
Store #102,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,California,San Francisco,District B,84,4.59,385.56,250.32,135.24,4.5,True,2024-09-09
Store #102,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,California,San Francisco,District B,123,4.1,504.3,348.09,156.21,3.9,True,2024-02-21
Store #101,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,California,Los Angeles,District A,80,16.32,1305.6,805.6,500.0,4.3,True,2024-06-17
Store #103,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,Texas,Austin,District C,11,15.84,174.24,112.09,62.15,4.9,True,2024-11-20
Store #105,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,New York,New York,District A,50,8.91,445.5,304.5,141.0,4.6,True,2024-02-12
Store #106,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,Washington,Seattle,District B,20,18.06,361.2,245.2,116.0,4.7,True,2024-07-01
Store #101,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,California,Los Angeles,District A,33,3.93,129.69,88.11,41.58,4.9,True,2024-06-12
Store #106,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Washington,Seattle,District B,71,19.87,1410.77,964.18,446.59,4.2,True,2024-12-17
Store #101,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,California,Los Angeles,District A,118,2.85,336.3,227.74,108.56,4.4,True,2024-02-21
Store #106,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,Washington,Seattle,District B,98,8.61,843.78,580.16,263.62,4.6,True,2024-10-29
Store #101,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,California,Los Angeles,District A,78,4.7,366.6,235.56,131.04,5.0,True,2024-07-20
Store #101,PID-1004,Greek Yogurt Plain 450g,AlpineDairy,Tub,12,California,Los Angeles,District A,35,5.03,176.05,106.05,70.0,4.9,True,2024-12-19
Store #107,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,Florida,Miami,District D,77,4.29,330.33,208.67,121.66,4.6,True,2024-09-16
Store #104,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Texas,Dallas,District C,49,20.91,1024.59,618.87,405.72,4.7,True,2024-06-21
Store #106,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Washington,Seattle,District B,92,19.28,1773.76,1071.8,701.96,3.9,False,2024-10-17
Store #108,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,Illinois,Chicago,District B,8,19.26,154.08,93.92,60.16,4.3,True,2024-10-22
Store #109,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,California,San Diego,District A,104,4.59,477.36,296.4,180.96,3.9,True,2024-02-07
Store #104,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,Texas,Dallas,District C,73,2.84,207.32,118.26,89.06,4.9,True,2024-09-13
Store #104,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,Texas,Dallas,District C,83,19.14,1588.62,1103.07,485.55,4.2,True,2024-05-27
Store #101,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,California,Los Angeles,District A,122,6.21,757.62,513.62,244.0,4.0,True,2024-09-08
Store #104,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,Texas,Dallas,District C,94,16.52,1552.88,871.38,681.5,4.1,True,2024-11-20
Store #105,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,New York,New York,District A,52,15.65,813.8,503.88,309.92,4.1,True,2024-07-19
Store #103,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Texas,Austin,District C,43,19.43,835.49,487.19,348.3,4.2,False,2024-10-20
Store #101,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,California,Los Angeles,District A,15,8.61,129.15,88.35,40.8,4.8,False,2024-01-17
Store #104,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,Texas,Dallas,District C,110,4.49,493.9,289.3,204.6,4.0,True,2024-11-22
